"","respID","qID","altID","obsID","price","time","agent","location"
"2391",120,6,1,1196,"$25","In 4 days","Autnomous robot","Doorstep"
"2392",120,6,2,1196,"$0","In 7 days","Human","Doorstep"
"2393",120,7,1,1197,"$15","Today","Autnomous robot","Curbside"
"2394",120,7,2,1197,"$30","Today","Human","Neighborhood locker"
"2395",120,8,1,1198,"$25","In 4 days","Human","Doorstep"
"2396",120,8,2,1198,"$20","In 7 days","Autnomous robot","Doorstep"
"2397",120,9,1,1199,"$30","In 7 days","Autnomous robot","Neighborhood locker"
"2398",120,9,2,1199,"$15","Today","Autnomous robot","Neighborhood locker"
"2399",120,10,1,1200,"$30","In 4 days","Human","Doorstep"
"2400",120,10,2,1200,"$10","Today","Human","Doorstep"
"2401",121,1,1,1201,"$0","In 4 days","Human","Curbside"
"2402",121,1,2,1201,"$25","Tomorrow","Autnomous robot","Curbside"
"2403",121,2,1,1202,"$10","In 4 days","Autnomous robot","Doorstep"
"2404",121,2,2,1202,"$30","In 4 days","Human","Curbside"
"2405",121,3,1,1203,"$20","In 4 days","Autnomous robot","Curbside"
"2406",121,3,2,1203,"$10","In 7 days","Human","Doorstep"
"2407",121,4,1,1204,"$0","In 7 days","Human","Doorstep"
"2408",121,4,2,1204,"$20","Today","Autnomous robot","Neighborhood locker"
"2409",121,5,1,1205,"$15","Today","Autnomous robot","Curbside"
"2410",121,5,2,1205,"$5","In 4 days","Autnomous robot","Doorstep"
"2411",121,6,1,1206,"$15","Tomorrow","Human","Curbside"
"2412",121,6,2,1206,"$15","In 4 days","Human","Curbside"
"2413",121,7,1,1207,"$20","In 7 days","Autnomous robot","Neighborhood locker"
"2414",121,7,2,1207,"$0","In 4 days","Human","Neighborhood locker"
"2415",121,8,1,1208,"$30","Today","Autnomous robot","Doorstep"
"2416",121,8,2,1208,"$20","Today","Human","Neighborhood locker"
"2417",121,9,1,1209,"$0","Tomorrow","Human","Doorstep"
"2418",121,9,2,1209,"$10","In 7 days","Autnomous robot","Curbside"
"2419",121,10,1,1210,"$15","In 7 days","Autnomous robot","Curbside"
"2420",121,10,2,1210,"$15","In 7 days","Human","Doorstep"
"2421",122,1,1,1211,"$0","In 4 days","Human","Curbside"
"2422",122,1,2,1211,"$15","In 4 days","Autnomous robot","Neighborhood locker"
"2423",122,2,1,1212,"$0","In 4 days","Autnomous robot","Doorstep"
"2424",122,2,2,1212,"$30","In 7 days","Human","Doorstep"
"2425",122,3,1,1213,"$15","Tomorrow","Autnomous robot","Curbside"
"2426",122,3,2,1213,"$25","In 4 days","Human","Doorstep"
"2427",122,4,1,1214,"$25","Today","Autnomous robot","Curbside"
"2428",122,4,2,1214,"$25","Today","Human","Neighborhood locker"
"2429",122,5,1,1215,"$5","Today","Human","Curbside"
"2430",122,5,2,1215,"$15","Tomorrow","Human","Doorstep"
"2431",122,6,1,1216,"$15","Today","Human","Doorstep"
"2432",122,6,2,1216,"$10","Today","Autnomous robot","Doorstep"
"2433",122,7,1,1217,"$0","Tomorrow","Autnomous robot","Neighborhood locker"
"2434",122,7,2,1217,"$5","Tomorrow","Autnomous robot","Curbside"
"2435",122,8,1,1218,"$30","Tomorrow","Autnomous robot","Neighborhood locker"
"2436",122,8,2,1218,"$5","In 4 days","Human","Neighborhood locker"
"2437",122,9,1,1219,"$5","In 4 days","Human","Curbside"
"2438",122,9,2,1219,"$10","Today","Human","Doorstep"
"2439",122,10,1,1220,"$20","Tomorrow","Human","Doorstep"
"2440",122,10,2,1220,"$5","Today","Human","Neighborhood locker"
"2441",123,1,1,1221,"$10","In 4 days","Human","Curbside"
"2442",123,1,2,1221,"$5","Today","Human","Doorstep"
"2443",123,2,1,1222,"$0","In 4 days","Autnomous robot","Curbside"
"2444",123,2,2,1222,"$10","Tomorrow","Autnomous robot","Curbside"
"2445",123,3,1,1223,"$10","Today","Autnomous robot","Curbside"
"2446",123,3,2,1223,"$25","In 4 days","Autnomous robot","Neighborhood locker"
"2447",123,4,1,1224,"$10","In 7 days","Autnomous robot","Neighborhood locker"
"2448",123,4,2,1224,"$0","Tomorrow","Human","Neighborhood locker"
"2449",123,5,1,1225,"$15","Today","Autnomous robot","Doorstep"
"2450",123,5,2,1225,"$10","In 4 days","Autnomous robot","Curbside"
"2451",123,6,1,1226,"$15","In 7 days","Autnomous robot","Doorstep"
"2452",123,6,2,1226,"$0","In 4 days","Autnomous robot","Neighborhood locker"
"2453",123,7,1,1227,"$15","In 4 days","Human","Doorstep"
"2454",123,7,2,1227,"$0","Today","Autnomous robot","Curbside"
"2455",123,8,1,1228,"$20","In 4 days","Human","Neighborhood locker"
"2456",123,8,2,1228,"$5","Today","Autnomous robot","Curbside"
"2457",123,9,1,1229,"$15","In 7 days","Autnomous robot","Curbside"
"2458",123,9,2,1229,"$0","In 4 days","Autnomous robot","Curbside"
"2459",123,10,1,1230,"$0","Today","Autnomous robot","Doorstep"
"2460",123,10,2,1230,"$10","In 7 days","Human","Neighborhood locker"
"2461",124,1,1,1231,"$15","In 7 days","Human","Curbside"
"2462",124,1,2,1231,"$20","In 4 days","Autnomous robot","Doorstep"
"2463",124,2,1,1232,"$20","Today","Autnomous robot","Neighborhood locker"
"2464",124,2,2,1232,"$25","In 7 days","Autnomous robot","Curbside"
"2465",124,3,1,1233,"$20","Tomorrow","Human","Curbside"
"2466",124,3,2,1233,"$0","Tomorrow","Human","Neighborhood locker"
"2467",124,4,1,1234,"$20","Today","Human","Curbside"
"2468",124,4,2,1234,"$5","Tomorrow","Autnomous robot","Curbside"
"2469",124,5,1,1235,"$5","Today","Human","Curbside"
"2470",124,5,2,1235,"$20","Today","Human","Neighborhood locker"
"2471",124,6,1,1236,"$15","In 4 days","Autnomous robot","Doorstep"
"2472",124,6,2,1236,"$25","In 4 days","Human","Curbside"
"2473",124,7,1,1237,"$20","In 7 days","Human","Doorstep"
"2474",124,7,2,1237,"$20","In 4 days","Human","Neighborhood locker"
"2475",124,8,1,1238,"$15","Today","Autnomous robot","Doorstep"
"2476",124,8,2,1238,"$10","In 4 days","Autnomous robot","Neighborhood locker"
"2477",124,9,1,1239,"$25","In 4 days","Human","Doorstep"
"2478",124,9,2,1239,"$0","Tomorrow","Autnomous robot","Neighborhood locker"
"2479",124,10,1,1240,"$20","Tomorrow","Human","Curbside"
"2480",124,10,2,1240,"$30","In 7 days","Autnomous robot","Curbside"
"2481",125,1,1,1241,"$5","Tomorrow","Human","Neighborhood locker"
"2482",125,1,2,1241,"$0","In 4 days","Autnomous robot","Doorstep"
"2483",125,2,1,1242,"$10","Today","Autnomous robot","Curbside"
"2484",125,2,2,1242,"$20","In 7 days","Human","Doorstep"
"2485",125,3,1,1243,"$15","Today","Autnomous robot","Doorstep"
"2486",125,3,2,1243,"$30","In 7 days","Human","Neighborhood locker"
"2487",125,4,1,1244,"$15","Today","Autnomous robot","Neighborhood locker"
"2488",125,4,2,1244,"$10","Today","Human","Curbside"
"2489",125,5,1,1245,"$25","In 7 days","Autnomous robot","Neighborhood locker"
"2490",125,5,2,1245,"$10","Tomorrow","Autnomous robot","Curbside"
"2491",125,6,1,1246,"$25","Tomorrow","Autnomous robot","Neighborhood locker"
"2492",125,6,2,1246,"$20","Today","Human","Curbside"
"2493",125,7,1,1247,"$0","Today","Autnomous robot","Neighborhood locker"
"2494",125,7,2,1247,"$0","In 7 days","Human","Doorstep"
"2495",125,8,1,1248,"$20","Tomorrow","Human","Doorstep"
"2496",125,8,2,1248,"$10","In 7 days","Autnomous robot","Doorstep"
"2497",125,9,1,1249,"$5","In 7 days","Autnomous robot","Curbside"
"2498",125,9,2,1249,"$30","In 7 days","Human","Doorstep"
"2499",125,10,1,1250,"$15","Today","Human","Neighborhood locker"
"2500",125,10,2,1250,"$5","In 4 days","Human","Neighborhood locker"
"2501",126,1,1,1251,"$0","Tomorrow","Autnomous robot","Curbside"
"2502",126,1,2,1251,"$25","In 4 days","Human","Neighborhood locker"
"2503",126,2,1,1252,"$30","In 7 days","Human","Neighborhood locker"
"2504",126,2,2,1252,"$20","Tomorrow","Autnomous robot","Neighborhood locker"
"2505",126,3,1,1253,"$30","Today","Human","Doorstep"
"2506",126,3,2,1253,"$25","Tomorrow","Human","Doorstep"
"2507",126,4,1,1254,"$10","Tomorrow","Human","Doorstep"
"2508",126,4,2,1254,"$15","In 4 days","Autnomous robot","Curbside"
"2509",126,5,1,1255,"$10","In 7 days","Autnomous robot","Curbside"
"2510",126,5,2,1255,"$30","In 7 days","Human","Neighborhood locker"
"2511",126,6,1,1256,"$20","Tomorrow","Human","Neighborhood locker"
"2512",126,6,2,1256,"$15","In 7 days","Autnomous robot","Doorstep"
"2513",126,7,1,1257,"$30","In 7 days","Human","Curbside"
"2514",126,7,2,1257,"$15","In 7 days","Autnomous robot","Curbside"
"2515",126,8,1,1258,"$10","Today","Human","Doorstep"
"2516",126,8,2,1258,"$25","Today","Human","Curbside"
"2517",126,9,1,1259,"$0","Tomorrow","Human","Neighborhood locker"
"2518",126,9,2,1259,"$0","In 7 days","Human","Curbside"
"2519",126,10,1,1260,"$20","In 7 days","Autnomous robot","Curbside"
"2520",126,10,2,1260,"$25","Today","Autnomous robot","Doorstep"
"2521",127,1,1,1261,"$25","In 7 days","Autnomous robot","Neighborhood locker"
"2522",127,1,2,1261,"$20","Tomorrow","Human","Neighborhood locker"
"2523",127,2,1,1262,"$0","Today","Autnomous robot","Neighborhood locker"
"2524",127,2,2,1262,"$5","In 7 days","Autnomous robot","Neighborhood locker"
"2525",127,3,1,1263,"$5","Today","Human","Curbside"
"2526",127,3,2,1263,"$30","In 4 days","Human","Neighborhood locker"
"2527",127,4,1,1264,"$25","Today","Human","Doorstep"
"2528",127,4,2,1264,"$15","Today","Human","Doorstep"
"2529",127,5,1,1265,"$0","Today","Human","Doorstep"
"2530",127,5,2,1265,"$15","Today","Human","Curbside"
"2531",127,6,1,1266,"$25","Tomorrow","Autnomous robot","Doorstep"
"2532",127,6,2,1266,"$20","In 4 days","Human","Neighborhood locker"
"2533",127,7,1,1267,"$10","Today","Human","Doorstep"
"2534",127,7,2,1267,"$5","Tomorrow","Autnomous robot","Neighborhood locker"
"2535",127,8,1,1268,"$30","Today","Autnomous robot","Neighborhood locker"
"2536",127,8,2,1268,"$0","Today","Human","Neighborhood locker"
"2537",127,9,1,1269,"$20","Today","Autnomous robot","Neighborhood locker"
"2538",127,9,2,1269,"$10","In 7 days","Human","Curbside"
"2539",127,10,1,1270,"$15","In 4 days","Human","Doorstep"
"2540",127,10,2,1270,"$25","Tomorrow","Human","Neighborhood locker"
"2541",128,1,1,1271,"$30","In 7 days","Autnomous robot","Neighborhood locker"
"2542",128,1,2,1271,"$15","Tomorrow","Autnomous robot","Curbside"
"2543",128,2,1,1272,"$10","Tomorrow","Autnomous robot","Doorstep"
"2544",128,2,2,1272,"$25","In 4 days","Autnomous robot","Curbside"
"2545",128,3,1,1273,"$0","In 7 days","Autnomous robot","Neighborhood locker"
"2546",128,3,2,1273,"$5","Tomorrow","Autnomous robot","Doorstep"
"2547",128,4,1,1274,"$5","Tomorrow","Autnomous robot","Neighborhood locker"
"2548",128,4,2,1274,"$25","Tomorrow","Autnomous robot","Doorstep"
"2549",128,5,1,1275,"$0","Today","Autnomous robot","Curbside"
"2550",128,5,2,1275,"$10","Tomorrow","Human","Curbside"
"2551",128,6,1,1276,"$15","Tomorrow","Human","Curbside"
"2552",128,6,2,1276,"$5","Tomorrow","Autnomous robot","Neighborhood locker"
"2553",128,7,1,1277,"$10","In 7 days","Autnomous robot","Curbside"
"2554",128,7,2,1277,"$30","Today","Human","Doorstep"
"2555",128,8,1,1278,"$20","In 7 days","Human","Neighborhood locker"
"2556",128,8,2,1278,"$30","In 4 days","Human","Neighborhood locker"
"2557",128,9,1,1279,"$30","In 4 days","Autnomous robot","Curbside"
"2558",128,9,2,1279,"$25","Tomorrow","Autnomous robot","Curbside"
"2559",128,10,1,1280,"$30","In 7 days","Human","Doorstep"
"2560",128,10,2,1280,"$10","Today","Human","Neighborhood locker"
"2561",129,1,1,1281,"$10","Today","Autnomous robot","Curbside"
"2562",129,1,2,1281,"$20","In 4 days","Autnomous robot","Neighborhood locker"
"2563",129,2,1,1282,"$25","Tomorrow","Human","Curbside"
"2564",129,2,2,1282,"$0","In 4 days","Human","Neighborhood locker"
"2565",129,3,1,1283,"$15","In 4 days","Autnomous robot","Curbside"
"2566",129,3,2,1283,"$30","In 4 days","Autnomous robot","Curbside"
"2567",129,4,1,1284,"$30","In 7 days","Autnomous robot","Doorstep"
"2568",129,4,2,1284,"$20","In 4 days","Human","Curbside"
"2569",129,5,1,1285,"$5","In 4 days","Human","Curbside"
"2570",129,5,2,1285,"$15","Today","Human","Neighborhood locker"
"2571",129,6,1,1286,"$25","In 4 days","Human","Curbside"
"2572",129,6,2,1286,"$30","Today","Human","Doorstep"
"2573",129,7,1,1287,"$0","In 7 days","Human","Curbside"
"2574",129,7,2,1287,"$25","In 7 days","Autnomous robot","Doorstep"
"2575",129,8,1,1288,"$5","Tomorrow","Human","Neighborhood locker"
"2576",129,8,2,1288,"$30","Tomorrow","Autnomous robot","Doorstep"
"2577",129,9,1,1289,"$0","Today","Autnomous robot","Curbside"
"2578",129,9,2,1289,"$25","In 4 days","Human","Neighborhood locker"
"2579",129,10,1,1290,"$10","Tomorrow","Human","Doorstep"
"2580",129,10,2,1290,"$15","In 7 days","Human","Neighborhood locker"
"2581",130,1,1,1291,"$25","In 4 days","Human","Curbside"
"2582",130,1,2,1291,"$25","In 7 days","Human","Doorstep"
"2583",130,2,1,1292,"$15","In 7 days","Autnomous robot","Neighborhood locker"
"2584",130,2,2,1292,"$20","Today","Autnomous robot","Neighborhood locker"
"2585",130,3,1,1293,"$20","Tomorrow","Human","Neighborhood locker"
"2586",130,3,2,1293,"$0","Tomorrow","Autnomous robot","Curbside"
"2587",130,4,1,1294,"$5","In 7 days","Human","Neighborhood locker"
"2588",130,4,2,1294,"$5","In 4 days","Autnomous robot","Curbside"
"2589",130,5,1,1295,"$10","Today","Autnomous robot","Neighborhood locker"
"2590",130,5,2,1295,"$30","In 7 days","Autnomous robot","Doorstep"
"2591",130,6,1,1296,"$25","Today","Autnomous robot","Neighborhood locker"
"2592",130,6,2,1296,"$5","In 4 days","Human","Doorstep"
"2593",130,7,1,1297,"$15","Today","Human","Doorstep"
"2594",130,7,2,1297,"$15","Tomorrow","Human","Neighborhood locker"
"2595",130,8,1,1298,"$0","In 7 days","Human","Neighborhood locker"
"2596",130,8,2,1298,"$20","Tomorrow","Human","Doorstep"
"2597",130,9,1,1299,"$20","In 4 days","Autnomous robot","Neighborhood locker"
"2598",130,9,2,1299,"$15","In 4 days","Human","Neighborhood locker"
"2599",130,10,1,1300,"$5","In 7 days","Autnomous robot","Neighborhood locker"
"2600",130,10,2,1300,"$25","In 4 days","Autnomous robot","Neighborhood locker"
"2601",131,1,1,1301,"$25","In 4 days","Human","Neighborhood locker"
"2602",131,1,2,1301,"$0","Tomorrow","Human","Curbside"
"2603",131,2,1,1302,"$30","Today","Autnomous robot","Neighborhood locker"
"2604",131,2,2,1302,"$15","Today","Human","Curbside"
"2605",131,3,1,1303,"$30","In 7 days","Autnomous robot","Doorstep"
"2606",131,3,2,1303,"$0","In 4 days","Autnomous robot","Doorstep"
"2607",131,4,1,1304,"$0","In 4 days","Human","Curbside"
"2608",131,4,2,1304,"$0","In 7 days","Human","Curbside"
"2609",131,5,1,1305,"$15","In 7 days","Autnomous robot","Neighborhood locker"
"2610",131,5,2,1305,"$0","Tomorrow","Autnomous robot","Curbside"
"2611",131,6,1,1306,"$0","In 7 days","Autnomous robot","Curbside"
"2612",131,6,2,1306,"$0","Tomorrow","Human","Neighborhood locker"
"2613",131,7,1,1307,"$10","In 7 days","Autnomous robot","Neighborhood locker"
"2614",131,7,2,1307,"$30","Today","Human","Neighborhood locker"
"2615",131,8,1,1308,"$20","In 4 days","Human","Doorstep"
"2616",131,8,2,1308,"$0","Today","Autnomous robot","Doorstep"
"2617",131,9,1,1309,"$5","Tomorrow","Human","Doorstep"
"2618",131,9,2,1309,"$30","In 4 days","Human","Neighborhood locker"
"2619",131,10,1,1310,"$30","In 7 days","Human","Neighborhood locker"
"2620",131,10,2,1310,"$20","In 7 days","Autnomous robot","Doorstep"
"2621",132,1,1,1311,"$30","In 7 days","Autnomous robot","Neighborhood locker"
"2622",132,1,2,1311,"$20","Tomorrow","Autnomous robot","Curbside"
"2623",132,2,1,1312,"$5","Today","Autnomous robot","Curbside"
"2624",132,2,2,1312,"$15","Today","Autnomous robot","Neighborhood locker"
"2625",132,3,1,1313,"$10","Today","Human","Neighborhood locker"
"2626",132,3,2,1313,"$10","In 4 days","Autnomous robot","Neighborhood locker"
"2627",132,4,1,1314,"$25","In 4 days","Autnomous robot","Doorstep"
"2628",132,4,2,1314,"$20","In 4 days","Autnomous robot","Curbside"
"2629",132,5,1,1315,"$15","In 7 days","Autnomous robot","Curbside"
"2630",132,5,2,1315,"$30","In 4 days","Autnomous robot","Curbside"
"2631",132,6,1,1316,"$15","In 7 days","Human","Neighborhood locker"
"2632",132,6,2,1316,"$30","Today","Autnomous robot","Curbside"
"2633",132,7,1,1317,"$25","In 4 days","Autnomous robot","Neighborhood locker"
"2634",132,7,2,1317,"$15","In 7 days","Autnomous robot","Doorstep"
"2635",132,8,1,1318,"$30","In 4 days","Autnomous robot","Curbside"
"2636",132,8,2,1318,"$20","In 4 days","Autnomous robot","Neighborhood locker"
"2637",132,9,1,1319,"$25","Tomorrow","Human","Curbside"
"2638",132,9,2,1319,"$25","Today","Human","Curbside"
"2639",132,10,1,1320,"$5","Tomorrow","Human","Neighborhood locker"
"2640",132,10,2,1320,"$30","In 4 days","Human","Curbside"
"2641",133,1,1,1321,"$0","In 4 days","Human","Curbside"
"2642",133,1,2,1321,"$20","In 7 days","Human","Doorstep"
"2643",133,2,1,1322,"$20","Tomorrow","Autnomous robot","Neighborhood locker"
"2644",133,2,2,1322,"$10","In 4 days","Autnomous robot","Curbside"
"2645",133,3,1,1323,"$0","In 4 days","Human","Doorstep"
"2646",133,3,2,1323,"$5","Tomorrow","Autnomous robot","Curbside"
"2647",133,4,1,1324,"$25","In 4 days","Human","Curbside"
"2648",133,4,2,1324,"$25","Today","Autnomous robot","Doorstep"
"2649",133,5,1,1325,"$25","Today","Human","Doorstep"
"2650",133,5,2,1325,"$5","In 7 days","Autnomous robot","Doorstep"
"2651",133,6,1,1326,"$10","In 7 days","Autnomous robot","Curbside"
"2652",133,6,2,1326,"$0","In 4 days","Human","Neighborhood locker"
"2653",133,7,1,1327,"$10","Today","Autnomous robot","Neighborhood locker"
"2654",133,7,2,1327,"$30","Tomorrow","Human","Doorstep"
"2655",133,8,1,1328,"$15","Today","Autnomous robot","Neighborhood locker"
"2656",133,8,2,1328,"$10","Today","Autnomous robot","Neighborhood locker"
"2657",133,9,1,1329,"$5","Tomorrow","Autnomous robot","Doorstep"
"2658",133,9,2,1329,"$20","Tomorrow","Human","Doorstep"
"2659",133,10,1,1330,"$25","Tomorrow","Autnomous robot","Curbside"
"2660",133,10,2,1330,"$25","Today","Autnomous robot","Curbside"
"2661",134,1,1,1331,"$25","In 7 days","Human","Curbside"
"2662",134,1,2,1331,"$20","Today","Human","Doorstep"
"2663",134,2,1,1332,"$20","In 7 days","Human","Curbside"
"2664",134,2,2,1332,"$15","Tomorrow","Autnomous robot","Curbside"
"2665",134,3,1,1333,"$10","Tomorrow","Human","Doorstep"
"2666",134,3,2,1333,"$15","Today","Human","Curbside"
"2667",134,4,1,1334,"$5","In 4 days","Autnomous robot","Neighborhood locker"
"2668",134,4,2,1334,"$15","In 7 days","Human","Doorstep"
"2669",134,5,1,1335,"$20","Tomorrow","Autnomous robot","Doorstep"
"2670",134,5,2,1335,"$30","In 4 days","Autnomous robot","Doorstep"
"2671",134,6,1,1336,"$0","Today","Autnomous robot","Neighborhood locker"
"2672",134,6,2,1336,"$25","Tomorrow","Human","Doorstep"
"2673",134,7,1,1337,"$10","Today","Human","Doorstep"
"2674",134,7,2,1337,"$30","In 7 days","Human","Doorstep"
"2675",134,8,1,1338,"$15","In 4 days","Human","Doorstep"
"2676",134,8,2,1338,"$0","In 7 days","Human","Curbside"
"2677",134,9,1,1339,"$0","Tomorrow","Autnomous robot","Neighborhood locker"
"2678",134,9,2,1339,"$0","In 4 days","Autnomous robot","Curbside"
"2679",134,10,1,1340,"$15","In 7 days","Human","Curbside"
"2680",134,10,2,1340,"$15","In 7 days","Autnomous robot","Doorstep"
"2681",135,1,1,1341,"$10","Today","Autnomous robot","Neighborhood locker"
"2682",135,1,2,1341,"$25","In 7 days","Autnomous robot","Neighborhood locker"
"2683",135,2,1,1342,"$20","In 4 days","Human","Curbside"
"2684",135,2,2,1342,"$10","In 4 days","Autnomous robot","Neighborhood locker"
"2685",135,3,1,1343,"$25","Tomorrow","Autnomous robot","Neighborhood locker"
"2686",135,3,2,1343,"$30","Tomorrow","Autnomous robot","Doorstep"
"2687",135,4,1,1344,"$30","Today","Human","Curbside"
"2688",135,4,2,1344,"$15","In 4 days","Autnomous robot","Curbside"
"2689",135,5,1,1345,"$0","Today","Autnomous robot","Doorstep"
"2690",135,5,2,1345,"$30","Today","Autnomous robot","Neighborhood locker"
"2691",135,6,1,1346,"$15","In 7 days","Human","Curbside"
"2692",135,6,2,1346,"$20","Today","Human","Curbside"
"2693",135,7,1,1347,"$20","Tomorrow","Human","Doorstep"
"2694",135,7,2,1347,"$10","Tomorrow","Autnomous robot","Neighborhood locker"
"2695",135,8,1,1348,"$25","In 4 days","Human","Curbside"
"2696",135,8,2,1348,"$15","In 4 days","Human","Curbside"
"2697",135,9,1,1349,"$30","Tomorrow","Human","Curbside"
"2698",135,9,2,1349,"$20","Today","Autnomous robot","Curbside"
"2699",135,10,1,1350,"$10","In 4 days","Autnomous robot","Doorstep"
"2700",135,10,2,1350,"$0","Today","Human","Curbside"
"2701",136,1,1,1351,"$15","In 4 days","Autnomous robot","Neighborhood locker"
"2702",136,1,2,1351,"$25","In 7 days","Autnomous robot","Neighborhood locker"
"2703",136,2,1,1352,"$15","In 7 days","Autnomous robot","Neighborhood locker"
"2704",136,2,2,1352,"$0","In 7 days","Human","Doorstep"
"2705",136,3,1,1353,"$20","In 7 days","Human","Doorstep"
"2706",136,3,2,1353,"$15","Today","Autnomous robot","Neighborhood locker"
"2707",136,4,1,1354,"$30","Today","Autnomous robot","Curbside"
"2708",136,4,2,1354,"$0","In 4 days","Autnomous robot","Curbside"
"2709",136,5,1,1355,"$10","In 4 days","Autnomous robot","Neighborhood locker"
"2710",136,5,2,1355,"$30","In 4 days","Autnomous robot","Neighborhood locker"
"2711",136,6,1,1356,"$30","In 7 days","Autnomous robot","Neighborhood locker"
"2712",136,6,2,1356,"$30","In 7 days","Human","Neighborhood locker"
"2713",136,7,1,1357,"$0","In 7 days","Autnomous robot","Curbside"
"2714",136,7,2,1357,"$10","Today","Autnomous robot","Doorstep"
"2715",136,8,1,1358,"$0","Tomorrow","Autnomous robot","Curbside"
"2716",136,8,2,1358,"$15","In 7 days","Human","Doorstep"
"2717",136,9,1,1359,"$25","Today","Autnomous robot","Doorstep"
"2718",136,9,2,1359,"$25","Today","Human","Neighborhood locker"
"2719",136,10,1,1360,"$25","In 7 days","Human","Neighborhood locker"
"2720",136,10,2,1360,"$30","Today","Autnomous robot","Curbside"
"2721",137,1,1,1361,"$0","In 7 days","Human","Neighborhood locker"
"2722",137,1,2,1361,"$5","Tomorrow","Human","Curbside"
"2723",137,2,1,1362,"$5","In 7 days","Autnomous robot","Doorstep"
"2724",137,2,2,1362,"$20","Tomorrow","Autnomous robot","Neighborhood locker"
"2725",137,3,1,1363,"$5","In 7 days","Autnomous robot","Neighborhood locker"
"2726",137,3,2,1363,"$15","In 4 days","Autnomous robot","Curbside"
"2727",137,4,1,1364,"$5","In 7 days","Human","Doorstep"
"2728",137,4,2,1364,"$15","Tomorrow","Human","Doorstep"
"2729",137,5,1,1365,"$10","Tomorrow","Human","Curbside"
"2730",137,5,2,1365,"$10","In 4 days","Human","Neighborhood locker"
"2731",137,6,1,1366,"$25","Tomorrow","Human","Doorstep"
"2732",137,6,2,1366,"$15","In 7 days","Autnomous robot","Doorstep"
"2733",137,7,1,1367,"$25","Tomorrow","Human","Neighborhood locker"
"2734",137,7,2,1367,"$0","Tomorrow","Human","Doorstep"
"2735",137,8,1,1368,"$20","In 7 days","Autnomous robot","Neighborhood locker"
"2736",137,8,2,1368,"$5","In 4 days","Autnomous robot","Doorstep"
"2737",137,9,1,1369,"$10","In 7 days","Human","Neighborhood locker"
"2738",137,9,2,1369,"$30","In 7 days","Human","Doorstep"
"2739",137,10,1,1370,"$0","In 4 days","Autnomous robot","Curbside"
"2740",137,10,2,1370,"$10","In 4 days","Human","Neighborhood locker"
"2741",138,1,1,1371,"$5","In 4 days","Human","Curbside"
"2742",138,1,2,1371,"$25","In 7 days","Autnomous robot","Neighborhood locker"
"2743",138,2,1,1372,"$10","In 4 days","Human","Doorstep"
"2744",138,2,2,1372,"$0","In 7 days","Autnomous robot","Doorstep"
"2745",138,3,1,1373,"$10","Tomorrow","Human","Doorstep"
"2746",138,3,2,1373,"$5","In 4 days","Human","Neighborhood locker"
"2747",138,4,1,1374,"$25","Tomorrow","Autnomous robot","Neighborhood locker"
"2748",138,4,2,1374,"$5","Tomorrow","Human","Doorstep"
"2749",138,5,1,1375,"$10","In 7 days","Autnomous robot","Neighborhood locker"
"2750",138,5,2,1375,"$20","Today","Autnomous robot","Doorstep"
"2751",138,6,1,1376,"$25","In 4 days","Autnomous robot","Curbside"
"2752",138,6,2,1376,"$20","In 4 days","Autnomous robot","Neighborhood locker"
"2753",138,7,1,1377,"$30","Tomorrow","Human","Neighborhood locker"
"2754",138,7,2,1377,"$15","Tomorrow","Human","Curbside"
"2755",138,8,1,1378,"$5","Today","Autnomous robot","Doorstep"
"2756",138,8,2,1378,"$25","Today","Autnomous robot","Neighborhood locker"
"2757",138,9,1,1379,"$0","Today","Autnomous robot","Doorstep"
"2758",138,9,2,1379,"$10","Tomorrow","Human","Doorstep"
"2759",138,10,1,1380,"$0","In 7 days","Human","Doorstep"
"2760",138,10,2,1380,"$10","In 4 days","Human","Doorstep"
"2761",139,1,1,1381,"$5","In 7 days","Human","Neighborhood locker"
"2762",139,1,2,1381,"$10","In 4 days","Human","Curbside"
"2763",139,2,1,1382,"$15","Today","Autnomous robot","Neighborhood locker"
"2764",139,2,2,1382,"$5","Today","Human","Doorstep"
"2765",139,3,1,1383,"$30","In 7 days","Human","Curbside"
"2766",139,3,2,1383,"$15","In 4 days","Autnomous robot","Doorstep"
"2767",139,4,1,1384,"$15","In 4 days","Autnomous robot","Curbside"
"2768",139,4,2,1384,"$30","In 4 days","Human","Doorstep"
"2769",139,5,1,1385,"$25","Tomorrow","Human","Neighborhood locker"
"2770",139,5,2,1385,"$25","Tomorrow","Autnomous robot","Neighborhood locker"
"2771",139,6,1,1386,"$25","In 4 days","Human","Neighborhood locker"
"2772",139,6,2,1386,"$5","In 4 days","Human","Neighborhood locker"
"2773",139,7,1,1387,"$20","In 7 days","Human","Neighborhood locker"
"2774",139,7,2,1387,"$15","In 4 days","Autnomous robot","Neighborhood locker"
"2775",139,8,1,1388,"$20","Today","Human","Curbside"
"2776",139,8,2,1388,"$5","In 4 days","Human","Doorstep"
"2777",139,9,1,1389,"$15","Today","Human","Doorstep"
"2778",139,9,2,1389,"$5","In 4 days","Autnomous robot","Doorstep"
"2779",139,10,1,1390,"$15","Tomorrow","Autnomous robot","Neighborhood locker"
"2780",139,10,2,1390,"$20","Tomorrow","Human","Curbside"
"2781",140,1,1,1391,"$20","In 4 days","Human","Neighborhood locker"
